Coord,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS),Var,Season,TScale
12.75_106.25,1.4528321732382736,-0.5152319232931251,1.264993008094106,5.280165713509185,2.4218223326550805,1.0870764907844612,2.742314332039961,128.743684393904,preci,All,Day
12.75_106.75,0.9109767369484283,-0.5278796822772617,1.6168856595170298,5.581787947973418,1.9345232338556344,1.4851660578458443,2.373007285966383,157.2126207002224,preci,All,Day
12.75_107.25,-0.23363501428199182,-1.0992074945143526,0.4712062451453949,5.362806949041059,0.6445992920823951,1.3782566316742275,1.4778730423490114,171.43155251130077,preci,All,Day
12.75_107.75,-0.31596559913872224,-2.0726671051331045,-1.0878562733616306,4.325234332456143,0.14632817192370418,-0.6597278313994414,-1.5575003679259354,134.0264227457856,preci,All,Day
12.75_108.25,0.1169442360297271,-0.2828937757121954,-1.5759194370534815,4.255136725404599,0.5049095523984461,-0.2737851518185749,1.1855518794155766,89.90236669594154,preci,All,Day
13.25_102.75,2.3451171752587996,-0.10285127946737153,0.48140818196254015,8.580388903749302,1.6370509457792282,-0.13895073853376907,0.1330724532905689,79.31388312748726,preci,All,Day
13.25_103.25,1.8315957765727893,-0.339924033227513,0.599178601571017,4.995279294843532,1.4982511122622533,0.9072561519932134,1.14361193701582,69.2478223532524,preci,All,Day
13.25_103.75,1.4491890188556242,0.177457993997001,1.2946658411838552,4.132912793610795,1.9022377692048373,1.2933701108272064,2.024559747891101,69.32416819891472,preci,All,Day
13.25_104.25,1.473980839064111,0.4296164332727676,1.8015343201900986,4.752945527557739,1.4633630992144966,1.7913941101646904,3.2228802379882873,83.060601494259,preci,All,Day
13.25_104.75,1.759884246198634,0.38584206019459766,1.855835897032397,5.9388308252222926,1.2172648849707253,1.845636027418226,2.9316418174656222,99.15078942791061,preci,All,Day
13.25_105.25,1.7104643384526081,0.569438181947072,1.270713359891174,6.9366259446149545,1.4712160660601488,1.4498221437059988,4.054083303863067,105.37356387619879,preci,All,Day
13.25_105.75,1.5423110852014998,0.8404977462027161,1.3355740450661815,7.609562340670903,1.5057543136669433,0.9857583998360947,3.700350137348099,107.52248035856364,preci,All,Day
13.25_106.25,1.2375415273671186,-0.21484814905517308,1.770691030725562,5.637454867670136,1.476296059484155,1.7998995698200888,3.2496644227523577,120.48346242342996,preci,All,Day
13.25_106.75,0.6530632445190534,-0.5484903884433714,1.334658293747656,4.0789366961239315,0.9061416487586963,1.7627714360152082,1.9849046158310009,142.43601195373944,preci,All,Day
13.25_107.25,-0.15681632417337518,-2.2566964510833163,-0.33200729559978204,3.3492546662651788,-0.16178034988984266,0.15195285900411984,-1.2494523858293276,155.54964772137825,preci,All,Day
13.25_107.75,-0.2909103148738134,-2.3814726375772635,-0.905168397524856,3.2666798429589097,-0.677734565999368,-1.223486722242462,-1.8292574667315484,124.30039700765305,preci,All,Day
13.25_108.25,-0.019351974374130228,-1.1381910062298457,-0.18429377694809623,3.9039891140239433,-0.4451136508072371,0.5683983700180013,0.6312720116907257,87.23704008695121,preci,All,Day
13.75_102.75,1.6672833843589527,-0.6244635340457368,0.6643085221808992,4.450987974457933,1.358553610269399,0.5361000508863666,0.6741366154370246,85.86304781187826,preci,All,Day
13.75_103.25,2.053411387376089,0.013348433095805539,1.3148761634205994,3.8949422769660886,1.4746641982678768,1.1898302578707758,1.605145749348266,86.89692691663272,preci,All,Day
