Coord,Var,Season,TScale,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS)
16.75_102.75,temp,JJASO,Day,0.0654658678286129,1.6891505083514888,0.4000864197530865,3.6713454974582422,,0.3467421931735657,0.6449062273057371,1.1016401597676106
16.75_103.25,temp,JJASO,Day,0.0166256354393609,1.5362371096586782,0.3932759622367466,3.510683369644154,,0.3515415758896151,0.7523449527959332,1.3237140522875817
16.75_103.75,temp,JJASO,Day,0.1838823529411764,1.3342667029774873,0.1244724037763253,3.2918015613652867,,0.4791187363834422,0.910986746550472,1.6430542846768337
16.75_104.25,temp,JJASO,Day,0.2435994916485112,1.471634713144517,0.2415579157588961,2.983226216412491,,0.3027621641249092,0.8291332607116921,1.2873861655773422
16.75_104.75,temp,JJASO,Day,0.8187643427741467,1.5676141975308642,0.079905410312273,3.667765068990559,,0.6128344226579521,1.2979445715323166,1.573551198257081
16.75_105.25,temp,JJASO,Day,1.3078928830791576,1.326525962236747,0.1397075163398692,4.146676652142339,,0.717180283224401,1.6035995642701524,1.989734931009441
16.75_105.75,temp,JJASO,Day,1.440239651416122,1.410804466230937,0.2576209150326797,4.238737109658678,,0.7257283950617285,1.7194640341321714,2.378713144517066
16.75_106.25,temp,JJASO,Day,0.003377269426289,1.3908961510530138,0.2725054466230937,3.456437381989833,,0.990257262164125,1.2882837690631808,1.6610170660856935
17.25_101.75,temp,JJASO,Day,0.4226267247639796,1.5594357298474943,0.0243277051561364,4.268705773420479,,0.7069720406681191,0.521039360929557,1.1977721496005809
17.25_102.25,temp,JJASO,Day,0.158656862745098,1.9863326071169207,0.7754624183006537,4.046589143064634,,0.0483286129266521,0.3829677196804648,0.7864524328249818
17.25_102.75,temp,JJASO,Day,0.0085657225853304,1.818947893972404,0.698741103848947,3.588927015250545,,0.0860635439360928,0.6999718954248365,0.6202832244008715
17.25_103.25,temp,JJASO,Day,0.1988235294117646,1.4580510167029777,0.4327325708061003,3.436084785766158,,0.2990359477124182,0.7719980755265069,0.8607850399419026
17.25_103.75,temp,JJASO,Day,0.1849796659404502,1.357733478576616,0.2717227668845315,3.269446259985476,,0.4749466230936819,0.918182970225127,1.1120147058823528
17.25_104.25,temp,JJASO,Day,0.7495363108206246,1.600881626724764,0.3275787944807552,3.478703159041394,,0.3682343863471314,0.9783289941902688,1.4095246913580248
17.25_104.75,temp,JJASO,Day,1.304017792302106,1.983530682643428,0.3370306826434277,3.819796296296296,,0.2657919389978214,1.1966137073347858,1.755343137254902
17.25_105.25,temp,JJASO,Day,1.2481550472040668,1.4624952795933188,0.1017912127814088,4.335831154684096,,0.5675530137981118,1.534531862745098,2.2910259622367466
17.25_105.75,temp,JJASO,Day,0.4262879448075526,0.9902875816993464,0.4381325344952795,4.048519644153958,,0.8503295206971677,1.5573498547567175,2.1077953885257807
17.25_106.25,temp,JJASO,Day,1.006229121278141,1.3260795206971678,0.0594469862018882,2.6171679375453887,,0.9075183369644154,0.6606764705882353,0.8731116557734205
17.75_101.25,temp,JJASO,Day,0.3306067538126362,1.7843678286129268,0.1614714960058097,3.962917265795207,,0.6204428104575164,0.6786631989832971,1.1352789034132171
17.75_101.75,temp,JJASO,Day,0.1057407407407407,1.991950435729848,0.5064386347131445,4.388906463326071,,0.0796303558460421,0.2637640885984023,0.9550635439360928
17.75_102.25,temp,JJASO,Day,0.1774451706608569,2.5899711328976034,0.9777231299927378,3.913162127814089,,0.1097728758169934,0.1146527233115468,0.4300372185911401
17.75_102.75,temp,JJASO,Day,0.3362309368191721,2.456631626724764,0.9307078794480756,3.798834059549746,,0.0698572984749455,0.3825886165577342,0.5738120915032681
17.75_103.25,temp,JJASO,Day,0.5760984023238925,2.014187545388526,0.6146163761801017,3.584546114742193,,0.0890098039215686,0.4951165395787945,0.6136165577342049
17.75_103.75,temp,JJASO,Day,0.8187080610021787,2.0858961510530136,0.4476033042846768,3.664773783587509,,0.2017431009440813,0.5310029230210603,1.0719912854030502
17.75_104.25,temp,JJASO,Day,1.201502541757444,2.0513338779956425,0.4848287944807552,4.070796659404502,,0.07159767610748,0.9891765613652868,1.6762961147421933
17.75_104.75,temp,JJASO,Day,0.5548289760348584,1.5017814088598402,0.2090324981844589,3.584443246187364,,0.2881328976034858,1.2467553921568628,1.4614368191721132
17.75_105.25,temp,JJASO,Day,0.6987480029048657,1.174780319535221,0.3690043572984749,2.769556227305737,,0.3785860566448801,0.957107788671024,0.7282592592592593
18.25_101.25,temp,JJASO,Day,0.1753129992737836,1.9357516339869285,0.041044480755265,3.828061819172113,,0.4072561728395061,0.7370934822076979,0.8847196804647786
18.25_101.75,temp,JJASO,Day,0.440622730573711,2.03216049382716,0.2963293391430646,4.4110142701525055,,0.1701087509077705,0.2763021604938272,1.167697149600581
18.25_102.25,temp,JJASO,Day,0.7067712418300653,2.772847857661583,1.0779026870007262,4.432287073347857,,0.181770878721859,0.1480806281771968,1.2481566448801744
18.25_102.75,temp,JJASO,Day,0.4357570806100218,2.1303721859114018,0.7923783587509078,3.930094480755265,,0.3138255265068991,0.2341500907770516,0.8318547567175018
18.25_103.25,temp,JJASO,Day,1.0792363834422658,2.3943217138707333,0.34764651416122,4.256259912854031,,0.6571534132171387,0.97675929557008,1.289720406681191
18.25_103.75,temp,JJASO,Day,1.5729284676833697,2.5481677559912854,0.4074598765432099,4.616749273783587,,0.3982645243282498,0.9838434458968772,1.912899055918664
18.25_104.25,temp,JJASO,Day,0.7591866376180102,1.7977961147421933,0.1793327886710239,4.005221568627451,,0.316076978939724,0.9776156318082788,1.4065498910675382
18.25_104.75,temp,JJASO,Day,0.7779277414669572,0.867504538852578,0.2151383442265795,2.710480337690632,,0.7615424836601308,0.9233336419753086,0.2097899963689179
18.25_105.25,temp,JJASO,Day,1.693232026143791,1.0572734204793028,0.4344177559912854,1.360961456063907,,0.9319622367465504,0.0656422294843863,0.7091995279593318
18.75_101.25,temp,JJASO,Day,0.752918663761801,0.8197264161220044,0.4666862745098039,2.965970424836601,,0.861736746550472,0.7729204974582427,0.0312661038489469
18.75_101.75,temp,JJASO,Day,0.9345217864923748,1.329390885984023,0.1380090777051561,4.4813792483660135,,0.8100985838779957,0.5954908496732026,1.4626455337690631
18.75_102.25,temp,JJASO,Day,1.6979811183732751,1.8245996732026144,0.4973674655047204,5.163290323166303,,0.6440092592592592,1.3156053013798112,2.220958678286129
18.75_102.75,temp,JJASO,Day,0.9079157588961512,0.8978647785039943,0.3414457153231662,4.224366775599129,,0.7319179375453885,1.2352928467683368,1.2477406862745095
18.75_103.25,temp,JJASO,Day,0.7548983297022512,0.6443442265795206,0.2215994916485112,2.532756917211329,,0.3389816630355846,0.2297891612200435,0.3556715867828612
18.75_103.75,temp,JJASO,Day,1.8034596949891069,1.6059030501089324,0.0853516702977487,5.039279956427015,,1.3128425925925926,1.6829628177196805,2.286842411038489
18.75_104.25,temp,JJASO,Day,0.0954295570079884,1.1324822258533045,0.3604028685548293,3.4837649782135074,,0.64934767610748,0.973940468409586,0.6428677923021061
18.75_104.75,temp,JJASO,Day,1.8168943355119824,1.579510530137981,0.7191088598402324,1.7439107116920842,,0.5074769426289034,0.223099945533769,1.260185348583878
19.25_101.25,temp,JJASO,Day,1.5469909222948437,0.7745556100217865,0.6181187363834423,2.542350472040668,,0.0051964415395788,0.6429222948438635,0.5306248002904865
19.25_101.75,temp,JJASO,Day,0.9026517792302106,0.647504411764706,0.2643389615105301,4.882129175744372,,0.8707708787218591,1.231822331154684,1.7065684458968773
19.25_102.25,temp,JJASO,Day,0.54480174291939,0.9613039941902688,0.0721425199709513,3.4000279956427018,,0.5713396877269425,0.9270728395061728,0.204189941902687
19.25_102.75,temp,JJASO,Day,1.1153053740014525,0.1898549382716049,0.0183211692084241,2.632268209876543,,0.3585862018881626,0.8136687182280319,0.3226915032679738
19.25_103.25,temp,JJASO,Day,1.255897966594045,0.0275613108206245,0.3606285947712418,2.4864888888888887,,0.7596006354393608,0.9103505446623094,0.0289028140885983
19.25_99.75,temp,JJASO,Day,0.4079310094408133,1.990653231663036,0.9656356209150326,3.144317556281772,,0.1368445896877269,0.5736468772694263,1.186472040668119
19.75_100.25,temp,JJASO,Day,0.2810526506899056,2.169639978213508,0.3269484386347132,3.888764941902687,,0.0438496732026144,0.5610117828612927,0.9679711328976036
19.75_100.75,temp,JJASO,Day,0.243062091503268,1.3197420116194627,0.0276857298474945,4.078624618736384,,0.575488198983297,1.1107613834422658,0.7393887436456064
19.75_101.25,temp,JJASO,Day,0.0028696441539578,0.2095306463326071,0.4085802469135802,4.360290922294844,,1.01434477124183,1.552537037037037,0.9361911220043574
19.75_101.75,temp,JJASO,Day,0.9741259985475672,0.8763685185185185,0.2375277777777778,5.085324364560639,,0.850696623093682,1.555650363108206,1.5017550472040666
19.75_102.25,temp,JJASO,Day,0.8725108932461874,0.5541902142338416,1.2380050835148877,4.678843155410313,,1.8306928104575164,1.6740155954974585,0.9621910856935366
19.75_102.75,temp,JJASO,Day,0.3421481481481481,0.8078620733478575,0.2296697530864198,3.8397091866376174,,0.7672628903413217,1.588695061728395,0.3598634531590414
19.75_103.25,temp,JJASO,Day,0.0615856935366739,1.064911165577342,0.3781409586056645,3.161990668119099,,0.0619337327523602,1.2004847494553377,0.3277948983297022
19.75_99.25,temp,JJASO,Day,0.0400809731299927,1.1626045751633989,0.0174041394335511,3.0595691902687,,0.5095706245461147,1.0172122367465506,1.120329175744372
19.75_99.75,temp,JJASO,Day,0.2685994916485112,2.245785403050109,0.7502832244008716,3.609177106027596,,0.02668954248366,0.5101994008714597,1.294285403050109
20.25_100.25,temp,JJASO,Day,1.3909818445896878,1.8950268700072623,0.1137096949891067,5.002869843863472,,0.2092046114742193,0.8967081880900508,1.498359658678286
20.25_100.75,temp,JJASO,Day,0.7270744371822803,1.0121265976761076,0.0537919389978213,4.904127378358751,,0.8776350762527233,1.6117524872912128,1.037205519244735
20.25_101.25,temp,JJASO,Day,0.2139901960784313,0.7841219862018882,0.2483618373275235,4.538290740740741,,0.7354344589687727,1.4796769970951342,0.7912221132897604
20.25_101.75,temp,JJASO,Day,0.1223474945533768,1.076214015976761,0.4892588961510529,3.895313017429194,,0.2266410675381263,0.9043133260711692,0.0876051198257081
20.25_102.25,temp,JJASO,Day,1.22529302832244,1.5080194807552652,0.1314213870733478,4.81249705882353,,1.0210366739288308,1.4615527596223674,0.7327714415395788
20.25_102.75,temp,JJASO,Day,0.6395137981118373,1.9469352578068264,0.3513672839506173,3.9744118191721136,,0.6316810094408134,1.0192040123456791,0.0333703340595497
20.25_103.25,temp,JJASO,Day,0.4527944807552651,2.202231499636892,1.1334085148874369,2.7131866194626,,0.3564868191721132,0.9429379992737836,0.6635707516339869
20.25_99.25,temp,JJASO,Day,0.4764633260711691,1.0350128358750907,0.4705430283224401,2.672237164124909,,0.8977124183006536,0.929864015976761,0.4171003631082062
20.25_99.75,temp,JJASO,Day,0.5273137254901961,2.0684856572258536,0.4054353667392883,3.836070860566449,,0.6851294480755264,0.7226432098765432,1.0882096949891067
20.75_100.25,temp,JJASO,Day,0.4775896877269426,1.4407685185185186,0.3218102759622367,4.269929756717501,,0.0318405954974581,0.8775978758169933,0.91014070442992
20.75_100.75,temp,JJASO,Day,0.3415043572984749,1.1012331154684096,0.0602358387799564,4.496622494553377,,0.7473438634713144,1.6430176470588236,0.4556988017429193
20.75_101.25,temp,JJASO,Day,0.1012254901960784,0.5669429012345679,0.0218580246913579,4.129962926652143,,0.5373603848946985,1.48414301016703,0.0637521786492374
20.75_101.75,temp,JJASO,Day,0.360155410312273,0.7100167392883079,0.3091259985475672,4.351889088598402,,0.7341036673928831,1.536451924473493,0.3308527596223674
20.75_102.25,temp,JJASO,Day,0.2258765432098765,1.9352108569353668,0.2629716775599128,3.804880973129993,,0.0263996005809731,0.7044771968046478,0.4680595134350035
20.75_102.75,temp,JJASO,Day,0.8146122004357299,2.0610486201888163,0.391485294117647,4.004077233115468,,0.329985294117647,1.0866318809005082,0.3312933006535948
20.75_103.25,temp,JJASO,Day,0.8883068264342774,2.1232341503267973,1.041286274509804,2.076243881626725,,0.4498104575163398,0.1065077705156136,1.952675816993464
20.75_99.75,temp,JJASO,Day,0.3126325344952796,1.0463940813362382,0.1971410675381263,3.0958122185911403,,1.6184266521423385,1.2292245642701525,0.5659823529411765
21.25_100.25,temp,JJASO,Day,0.163758896151053,0.7208336782861293,1.2889936456063906,3.6888226942628894,,0.1689114015976761,1.5541194989106757,0.9063403231663034
21.25_100.75,temp,JJASO,Day,0.2264150326797385,0.9831300472040668,0.0296668482207697,4.07082035221496,,0.5666842774146695,1.3517851488743646,0.1737568990559186
21.25_101.25,temp,JJASO,Day,0.2489891067538126,0.5777648692810458,0.0601964415395788,4.126355718954248,,0.6952752178649237,1.6528448438634713,0.1280249273783587
21.25_101.75,temp,JJASO,Day,0.3736873638344226,0.7187316085693537,0.2950032679738562,3.410135330428468,,0.2863451343500363,1.0488533587509077,0.7334325344952796
21.25_102.25,temp,JJASO,Day,0.3422527233115467,2.022320061728395,0.0515051198257079,3.1341193899782134,,0.5836492737835877,0.4434324618736384,1.0703281590413942
21.25_102.75,temp,JJASO,Day,0.1543413217138707,2.150049473493101,0.4190703159041394,3.2874374546114744,,0.7069625635439362,0.516819880174292,1.005237327523602
21.25_99.75,temp,JJASO,Day,0.5929560639070443,0.1569973674655047,1.597016702977487,2.3569887981118374,,2.3736328794480754,1.6190163761801015,0.5250900145243282
21.75_100.25,temp,JJASO,Day,0.8402850399419027,0.4029043391430646,0.2955867283950617,2.6107567356572257,,0.0779084422657952,1.129790177923021,0.3672014161220043
21.75_100.75,temp,JJASO,Day,0.5705105301379811,0.639176397966594,0.0041321895424836,4.279863525780683,,0.7429288489469863,1.5034159041394335,0.2450324618736383
21.75_101.25,temp,JJASO,Day,0.3838206245461147,1.7967193718228032,1.0643347857661585,4.035436510530138,,0.3901272694262891,1.0163935911401598,0.2610155410312273
21.75_101.75,temp,JJASO,Day,0.6663859840232389,1.31963315177923,0.8651813725490196,2.6589607116920844,,0.1193922476397966,0.6101500726216412,1.4763095315904138
21.75_102.25,temp,JJASO,Day,0.1013852578068264,2.0696319353667394,0.551212327523602,2.830606172839506,,0.4042811728395061,0.5158056826434277,1.1106055918663762
21.75_99.25,temp,JJASO,Day,0.3933108206245461,0.0310841503267973,2.1847904684095862,1.937782207697894,,2.284722494553377,1.845091612200436,0.1532307915758896
21.75_99.75,temp,JJASO,Day,0.1412102396514161,0.2286259440813362,1.1320657952069717,2.822075689905592,,2.509471223674655,2.012252559912854,0.8910215867828614
22.25_100.25,temp,JJASO,Day,1.0560795206971678,0.8769466957153231,0.0689786129266521,2.578982824981845,,0.5017962599854756,1.0281353667392883,0.8006147421931735
22.25_100.75,temp,JJASO,Day,0.3569618736383442,1.3159863289760347,1.1424393427741468,4.174907298474945,,0.0486247276688453,1.14280406681191,0.1401714233841684
22.25_101.25,temp,JJASO,Day,0.3342240377632534,1.7925,1.6683634713144515,3.2558118010167028,,0.9887200254175744,0.6128837509077705,0.8160164669571532
22.25_101.75,temp,JJASO,Day,0.4191463326071169,1.7237261982570806,0.9531396151053014,2.735101942628903,,0.1961402687000726,0.5132855301379811,1.1162660312273056
22.25_102.25,temp,JJASO,Day,0.0477527233115468,1.997471223674655,0.8898709513435004,2.8823994553376906,,0.1956257443718228,0.4123516339869281,0.8720036310820625
22.25_99.75,temp,JJASO,Day,0.0026931735657226,0.2611239651416122,0.9914249818445896,2.796692919389978,,1.208233496732026,1.957281281771968,0.3718266702977487
22.75_100.25,temp,JJASO,Day,0.7946107480029048,0.6139551924473493,0.8811833333333332,4.071830519244735,,0.6267696259985476,1.979021405228758,0.7476980029048657
22.75_100.75,temp,JJASO,Day,0.8263554829339143,0.6290760348583878,0.6156279411764706,4.120922058823529,,0.2716112745098039,1.8115310275962235,0.3554998729121277
22.75_101.25,temp,JJASO,Day,0.6981013071895424,1.164582716049383,0.1824977668845316,2.59504591503268,,0.386863489469862,0.7036504538852577,1.2391456063907045
22.75_99.75,temp,JJASO,Day,0.5329386347131445,0.0747441358024691,0.0140076071169208,2.570451888162673,,0.9628140885984025,1.640284005083515,0.233756917211329
23.25_100.25,temp,JJASO,Day,1.5688660130718954,1.0159140341321713,1.7560359658678286,4.566853576615832,,2.13372035221496,2.4991982389251994,1.5830666848220771
23.25_100.75,temp,JJASO,Day,1.987723311546841,0.8892332244008715,1.6508789397240378,5.076996574074074,,2.8706332244008714,2.863514778503994,1.4522502360203342
23.25_99.25,temp,JJASO,Day,0.2289284676833696,0.0223998366013071,1.0385686274509804,3.3579122730573707,,1.1787685185185186,2.1320656681190995,0.5521046114742193
23.25_99.75,temp,JJASO,Day,0.0142734204793028,0.536718899782135,1.148728086419753,3.021956663035585,,1.221956808278867,1.863296732026144,0.3413235294117647
23.75_100.25,temp,JJASO,Day,1.9957578068264343,2.527944462599855,2.852378086419753,4.4561598583878,,3.078112527233116,3.558938253449528,2.529523384168482
23.75_100.75,temp,JJASO,Day,1.5960867828612928,1.0243620551924473,1.7380191539578795,4.297435484749455,,2.370638471314452,2.782548129992738,1.586787563543936
24.25_100.25,temp,JJASO,Day,1.8489222948438635,2.336677269426289,1.631061437908497,3.2070308932461877,,2.1406406136528684,3.660208496732026,2.505714451706609
24.25_100.75,temp,JJASO,Day,1.927523965141612,1.8954257443718228,0.6014449527959332,3.4956528213507623,,1.3930600762527234,3.220666049382716,2.4073291212781407
24.25_99.75,temp,JJASO,Day,1.101579883805374,1.364018137254902,2.411164451706609,2.4451832607116923,,3.032214488017429,2.9994827523602035,1.4914421931735655
24.75_100.25,temp,JJASO,Day,1.6277505446623093,1.994634531590414,1.1404931554103122,2.779726889978213,,1.182001561365287,3.169275326797386,2.1339724582425563
24.75_99.75,temp,JJASO,Day,1.1414230573710966,0.9292835511982572,1.392006009440813,2.187762037037037,,1.723795987654321,2.5146459513435007,1.167422331154684
25.25_99.75,temp,JJASO,Day,1.093583260711692,1.4046565359477123,0.6268561365286855,2.792636914124909,,1.4383417211328977,2.766089887436456,1.7225790486564996
25.75_100.25,temp,JJASO,Day,0.8088597312999273,0.2153680827886709,1.1056591866376178,0.2048665413943355,,1.1970795570079884,0.4748199346405229,0.1716543209876543
25.75_99.25,temp,JJASO,Day,0.2569546477850399,0.6340919934640523,1.06015929557008,1.6171837189905591,,1.5328838598402323,1.7894929702251272,1.295457625272331
25.75_99.75,temp,JJASO,Day,0.159619825708061,0.6502870551924473,0.8275536310820625,1.1637884023238925,,0.9764724582425564,1.5056827832244009,0.8525423747276688
26.25_99.25,temp,JJASO,Day,0.4552667755991285,1.3128181009440814,2.074679716775599,0.7202728075526507,,2.621907526615832,1.8815332286855484,1.3013238692810458
26.25_99.75,temp,JJASO,Day,0.593328431372549,0.6717271677559914,1.3400783024691358,0.0947966009440813,,1.2491923948801742,1.1874851924473493,0.6849420715323167
26.75_99.25,temp,JJASO,Day,0.7429015976761075,1.5235567302106026,3.4480198024691355,0.3361353632897604,,3.715435978939724,1.690921655929557,1.1163711982570803
27.25_99.25,temp,JJASO,Day,0.318532498184459,1.828429943718228,3.020446427196805,0.3713303954248366,,3.43682351724764,2.2876925471859115,1.8603331691358025
27.75_98.75,temp,JJASO,Day,1.5524702832244008,2.683399029593319,4.308224731844589,1.7915304057407409,,4.2733513344226575,2.7821562977487293,1.9359502980755263
28.25_98.75,temp,JJASO,Day,0.0715035279593318,3.6818785455882352,3.4261399021423387,1.81392863090414,,3.7929656690958606,3.047589225635439,1.53535152567175
28.75_98.75,temp,JJASO,Day,0.0443313289760348,2.3496864576797387,1.5673723425381263,2.1734941571296296,,1.2768460251633986,2.8318386875998547,1.5328643346405229
29.25_98.25,temp,JJASO,Day,0.0696690356572258,2.5073514046659406,0.4994225700798838,3.0546162858569352,,0.9023760564270152,3.281266425617284,1.0697830172294844
29.75_98.25,temp,JJASO,Day,1.257051429920116,3.189743972458243,0.9169472241285402,4.014611622458243,,0.430248137745098,5.468409203580247,1.8049549373819895
30.25_97.75,temp,JJASO,Day,0.839420031554103,2.8358594769607843,3.4797041787400147,2.673021531127451,,3.816853322930283,5.24527818917756,1.3894330329702251
30.25_98.25,temp,JJASO,Day,1.2731245461147422,2.7903859669571536,2.846180613959695,4.158808657788671,,3.08902724402687,5.30739849271968,1.4328876114379083
30.75_97.25,temp,JJASO,Day,2.335236212672476,2.8761483182643426,7.423675785822439,3.212246972160494,,7.617268201615832,5.604134168119099,3.816307850108932
30.75_97.75,temp,JJASO,Day,2.5487189358024693,3.230720102636166,5.26049823231663,3.806881563180829,,4.881471068946986,5.870823588779957,3.509866119734931
31.25_96.25,temp,JJASO,Day,1.567407850762527,2.239780293598402,6.710909782549019,2.2106659963870734,,7.03420768848947,4.108379680159768,2.6605274588307912
31.25_96.75,temp,JJASO,Day,2.1382719535221497,2.1618789051924474,7.590939459912853,2.764646793754539,,7.798982251997095,4.774164099128541,2.9255712717138707
31.25_97.25,temp,JJASO,Day,3.1918460326797384,2.3453137887799564,8.923815853594771,3.632743533042847,,9.142309364342774,5.902760031771968,4.08080056013072
31.75_95.75,temp,JJASO,Day,0.2196647204066812,1.1400777962999271,3.837598319952796,1.1699370400181557,,5.051893165229593,3.838427430439361,1.7716397771938996
31.75_96.25,temp,JJASO,Day,1.764960893246187,1.734390889469862,5.795866764742193,2.751332924473493,,6.144770673166304,4.491895240050835,2.5278837531227305
31.75_96.75,temp,JJASO,Day,2.081444081336238,1.4758621474219318,6.17005364909223,3.492289706971678,,6.360384499891068,4.832105704066811,2.508254943100944
31.75_97.25,temp,JJASO,Day,1.8014039288307917,1.289682312745098,5.9169246931735655,2.762930419389978,,6.212328645860566,4.419812064124909,2.050654161147422
31.75_97.75,temp,JJASO,Day,1.4680806757443718,2.3098622616122,6.349636527095134,2.63230517986565,,6.247481916301743,4.564455247382971,2.455487095737109
32.25_94.75,temp,JJASO,Day,1.1875512375816992,1.6667571306100215,2.0674403284386345,2.0844253799564267,,3.388861785555555,4.017405450998547,2.2694709581027595
32.25_95.25,temp,JJASO,Day,1.7346184517066083,1.960655572519971,1.6583596142156865,2.507201539524328,,0.879346361328976,4.1113793329339146,2.7323204893645605
32.25_95.75,temp,JJASO,Day,2.256752360566449,1.7309648357661582,2.8073116615468408,3.3222034375453884,,2.247039496514161,4.473682786964416,3.027330379557008
32.25_96.25,temp,JJASO,Day,2.40462008583878,0.9700423269426288,4.8480780681191,3.370066395061728,,4.566797539433551,4.371869487472767,2.4770279871822805
32.25_96.75,temp,JJASO,Day,2.2062865432098766,1.2070599306100218,5.807580884132171,3.823956442628903,,6.021756303558461,4.599463430718954,2.164358556681191
32.25_97.25,temp,JJASO,Day,1.3412746957153232,1.1320997559912855,5.338019241321714,2.9670548791394333,,5.745544920388526,3.767500559409949,1.255379014667756
32.25_97.75,temp,JJASO,Day,0.7135043342774147,0.8049266380718955,4.376274191176471,2.2871334929375453,,4.792448710230574,3.2875626022567173,1.327384134003268
32.75_94.75,temp,JJASO,Day,1.6448298973129991,1.557411367392883,2.378291982081699,2.911616031704793,,3.3320932509840238,4.067998100708062,2.7722383744117645
32.75_95.25,temp,JJASO,Day,2.961274030501089,1.8214137128540304,4.196239153231663,3.974656502178649,,5.068890102360204,4.89006452389252,3.8819105966230936
32.75_95.75,temp,JJASO,Day,1.9707099135076251,1.1329717189179376,5.42888414244735,3.045978574146696,,6.380574408242556,4.0202702194626,2.742194251234568
32.75_96.25,temp,JJASO,Day,2.030592089869281,1.114944776143791,5.37993996835512,3.21433786637618,,5.404712654691358,3.957196421098402,2.4147705410493825
32.75_96.75,temp,JJASO,Day,0.6506433180827887,0.4551116463507625,5.526817325384713,2.4284267501089327,,5.709871225374002,3.1068592327523605,1.168792139584241
33.25_94.25,temp,JJASO,Day,1.3804291093681915,0.7600857334168482,4.334411767901235,2.46986472625817,,4.762227082244008,3.3725868922857662,2.043580594789397
33.25_94.75,temp,JJASO,Day,1.995789128540305,1.0761282709150326,4.849778109077705,3.3172722838053743,,5.125767113834423,4.323613471750182,2.8282536004720407
33.25_95.25,temp,JJASO,Day,1.3147156862745095,1.1474574204778505,5.498604388997822,2.352419810733479,,5.46476039960058,3.451497246599492,2.1312413296604937
33.25_95.75,temp,JJASO,Day,0.5949933861732026,0.83078172875817,5.252056031681191,1.2319847761256355,,9.48003831609114,2.533877459802106,1.2364452065377634
9.25_105.25,temp,JJASO,Day,0.1494284676833696,1.880838053740015,0.6822494553376907,0.3628191721132898,,0.456498547567175,0.0457587145969499,0.4021501452432825
9.25_105.75,temp,JJASO,Day,0.0472276688453159,1.866674655047204,0.6937839506172839,0.1919297385620914,,0.2785452069716775,0.1868779956427015,0.4318997821350762
9.75_105.25,temp,JJASO,Day,0.3116100217864924,1.6551145606390705,0.4591837327523601,0.4822342047930283,,0.0070580973129993,0.4576218228031953,0.0805982207697893
9.75_105.75,temp,JJASO,Day,0.3227138707334785,2.122137254901961,0.3903002904865649,0.6583805374001452,,0.1254546114742193,0.1144767610748002,0.031355119825708
9.75_106.25,temp,JJASO,Day,0.2271713870733478,1.9519625998547567,0.7625933188090052,0.6651194625998548,,0.4425847857661583,0.3284914669571532,0.0367527233115468
10.25_104.75,temp,JJASO,Mon,0.6077182556750296,1.5787127419354845,0.0130550896057343,0.5278702150537637,,0.2911912007168458,0.1882844026284347,0.377965304659498
10.25_105.25,temp,JJASO,Mon,0.7046643847072879,1.581749551971326,0.092454743130227,1.2719421505376345,,0.2538255854241334,0.6458334946236557,0.478518166069295
10.25_105.75,temp,JJASO,Mon,0.6521958661887693,1.8796520310633216,0.2784994384707292,1.4682037574671445,,0.0901022700119476,0.362953745519713,0.5331114994026286
10.25_106.25,temp,JJASO,Mon,0.5153988410991635,1.8731723357228196,0.5076105436081246,1.5160964934289125,,0.2192312425328557,0.1177446117084822,0.5295708960573476
10.25_106.75,temp,JJASO,Mon,0.2525600238948629,1.5944203345280763,0.9732547311827956,1.1556321684587811,,0.6063354002389488,0.2347978614097967,0.0429079749103941
10.75_104.75,temp,JJASO,Mon,1.0528421146953406,1.84545256869773,0.07757041218638,1.57455825567503,,0.4307571087216247,0.1692638351254479,1.1001187216248507
10.75_105.25,temp,JJASO,Mon,1.089230716845878,1.7514761768219835,0.0133793010752686,1.9928968697729987,,0.2722520131421744,0.6420931481481479,1.0596347729988054
10.75_105.75,temp,JJASO,Mon,0.863268231780167,1.549011965352449,0.0415112365591398,2.072923811230585,,0.1905482138590204,0.7525018637992833,1.0242371505376342
11.25_104.25,temp,JJASO,Mon,1.0473532019115892,1.738352461170848,0.3242660215053762,2.216250573476702,,0.2837492771804061,0.2784256391875746,1.271112640382318
11.25_104.75,temp,JJASO,Mon,1.2507940143369172,1.878660256869773,0.2810690322580643,2.5111576702508955,,0.279197634408602,0.5755828136200714,1.4692153464755078
11.25_105.25,temp,JJASO,Mon,1.0754010752688177,1.732257974910394,0.2217860573476701,2.574852586618877,,0.1014606750298687,0.703327640382318,1.2595221684587816
11.75_104.25,temp,JJASO,Mon,1.2364395221027482,1.350829468339307,0.6770950896057344,2.9352181959378734,,0.1002169414575864,0.7398909498207887,1.4532447729988054
11.75_104.75,temp,JJASO,Mon,1.3922966308243727,1.694738076463561,0.688926851851852,3.0398163739546,,0.0454290262843491,0.8949696356033453,1.2828772700119475
11.75_105.25,temp,JJASO,Mon,1.0545159856630824,1.503723853046595,0.3750278733572282,2.972956463560334,,0.0481738829151732,0.8877524133811229,1.1710120131421744
12.25_103.25,temp,JJASO,Mon,0.5325280406212665,1.1597322162485066,0.7787322162485069,1.6229468757467145,,0.1474662843488647,0.4028706212664278,0.4795473775388293
